location	index	char_normalized_location	char_normalized	char_valid?_location	char_normalization_score_location	word_normalized_location	word_normalized	word_valid?_location	word_normalization_score_location	phrase_normalized_location	phrase_normalized	phrase_valid?_location	phrase_normalization_score_location	overall_normalization_score_location	normalized_location	normalized	curator_review
S 396	242636	s 396	Y	pass	1	s 396	N	pass	0	['396']	Y	fail	5	5	396	N	
S 401	242637	s 401	Y	pass	1	s 401	N	pass	0	['401']	Y	fail	5	5	401	N	
S 406	242638	s 406	Y	pass	1	s 406	N	pass	0	['406']	Y	fail	5	5	406	N	
S 41	242639	s 41	Y	pass	1	s 41	N	pass	0	['41']	Y	fail	4	4	41	N	
S 411	242640	s 411	Y	pass	1	s 411	N	pass	0	['411']	Y	fail	5	5	411	N	
S 416	242641	s 416	Y	pass	1	s 416	N	pass	0	['416']	Y	fail	5	5	416	N	
S 421	242642	s 421	Y	pass	1	s 421	N	pass	0	['421']	Y	fail	5	5	421	N	
S 426	242643	s 426	Y	pass	1	s 426	N	pass	0	['426']	Y	fail	5	5	426	N	
S 431	242644	s 431	Y	pass	1	s 431	N	pass	0	['431']	Y	fail	5	5	431	N	
S 436	242645	s 436	Y	pass	1	s 436	N	pass	0	['436']	Y	fail	5	5	436	N	
S 441	242646	s 441	Y	pass	1	s 441	N	pass	0	['441']	Y	fail	5	5	441	N	
S 446	242647	s 446	Y	pass	1	s 446	N	pass	0	['446']	Y	fail	5	5	446	N	
S 451	242648	s 451	Y	pass	1	s 451	N	pass	0	['451']	Y	fail	5	5	451	N	
S 456	242649	s 456	Y	pass	1	s 456	N	pass	0	['456']	Y	fail	5	5	456	N	
S 46	242650	s 46	Y	pass	1	s 46	N	pass	0	['46']	Y	fail	4	4	46	N	
S 461	242651	s 461	Y	pass	1	s 461	N	pass	0	['461']	Y	fail	5	5	461	N	
S 466	242652	s 466	Y	pass	1	s 466	N	pass	0	['466']	Y	fail	5	5	466	N	
S 471	242653	s 471	Y	pass	1	s 471	N	pass	0	['471']	Y	fail	5	5	471	N	
S 476	242654	s 476	Y	pass	1	s 476	N	pass	0	['476']	Y	fail	5	5	476	N	
S 481	242655	s 481	Y	pass	1	s 481	N	pass	0	['481']	Y	fail	5	5	481	N	
S 486	242656	s 486	Y	pass	1	s 486	N	pass	0	['486']	Y	fail	5	5	486	N	
S 491	242657	s 491	Y	pass	1	s 491	N	pass	0	['491']	Y	fail	5	5	491	N	
S 496	242658	s 496	Y	pass	1	s 496	N	pass	0	['496']	Y	fail	5	5	496	N	
S 501	242659	s 501	Y	pass	1	s 501	N	pass	0	['501']	Y	fail	5	5	501	N	
S 506	242660	s 506	Y	pass	1	s 506	N	pass	0	['506']	Y	fail	5	5	506	N	
S 51	242661	s 51	Y	pass	1	s 51	N	pass	0	['51']	Y	fail	4	4	51	N	
S 511	242662	s 511	Y	pass	1	s 511	N	pass	0	['511']	Y	fail	5	5	511	N	
S 516	242663	s 516	Y	pass	1	s 516	N	pass	0	['516']	Y	fail	5	5	516	N	
S 521	242664	s 521	Y	pass	1	s 521	N	pass	0	['521']	Y	fail	5	5	521	N	
S 526	242665	s 526	Y	pass	1	s 526	N	pass	0	['526']	Y	fail	5	5	526	N	
S 531	242666	s 531	Y	pass	1	s 531	N	pass	0	['531']	Y	fail	5	5	531	N	
S 536	242667	s 536	Y	pass	1	s 536	N	pass	0	['536']	Y	fail	5	5	536	N	
S 541	242668	s 541	Y	pass	1	s 541	N	pass	0	['541']	Y	fail	5	5	541	N	
S 546	242669	s 546	Y	pass	1	s 546	N	pass	0	['546']	Y	fail	5	5	546	N	
S 551	242670	s 551	Y	pass	1	s 551	N	pass	0	['551']	Y	fail	5	5	551	N	
S 556	242671	s 556	Y	pass	1	s 556	N	pass	0	['556']	Y	fail	5	5	556	N	
S 56	242672	s 56	Y	pass	1	s 56	N	pass	0	['56']	Y	fail	4	4	56	N	
S 561	242673	s 561	Y	pass	1	s 561	N	pass	0	['561']	Y	fail	5	5	561	N	
S 566	242674	s 566	Y	pass	1	s 566	N	pass	0	['566']	Y	fail	5	5	566	N	
S 571	242675	s 571	Y	pass	1	s 571	N	pass	0	['571']	Y	fail	5	5	571	N	
S 576	242676	s 576	Y	pass	1	s 576	N	pass	0	['576']	Y	fail	5	5	576	N	
S 581	242677	s 581	Y	pass	1	s 581	N	pass	0	['581']	Y	fail	5	5	581	N	
S 586	242678	s 586	Y	pass	1	s 586	N	pass	0	['586']	Y	fail	5	5	586	N	
S 591	242679	s 591	Y	pass	1	s 591	N	pass	0	['591']	Y	fail	5	5	591	N	
S 596	242680	s 596	Y	pass	1	s 596	N	pass	0	['596']	Y	fail	5	5	596	N	
S 6	242681	s 6	Y	pass	1	s 6	N	pass	0	['6']	Y	fail	2	2	6	N	
S 601	242682	s 601	Y	pass	1	s 601	N	pass	0	['601']	Y	fail	5	5	601	N	
S 606	242683	s 606	Y	pass	1	s 606	N	pass	0	['606']	Y	fail	5	5	606	N	
S 61	242684	s 61	Y	pass	1	s 61	N	pass	0	['61']	Y	fail	4	4	61	N	
S 611	242685	s 611	Y	pass	1	s 611	N	pass	0	['611']	Y	fail	5	5	611	N	
S 616	242686	s 616	Y	pass	1	s 616	N	pass	0	['616']	Y	fail	5	5	616	N	
S 621	242687	s 621	Y	pass	1	s 621	N	pass	0	['621']	Y	fail	5	5	621	N	
S 626	242688	s 626	Y	pass	1	s 626	N	pass	0	['626']	Y	fail	5	5	626	N	
S 631	242689	s 631	Y	pass	1	s 631	N	pass	0	['631']	Y	fail	5	5	631	N	
S 636	242690	s 636	Y	pass	1	s 636	N	pass	0	['636']	Y	fail	5	5	636	N	
S 641	242691	s 641	Y	pass	1	s 641	N	pass	0	['641']	Y	fail	5	5	641	N	
S 646	242692	s 646	Y	pass	1	s 646	N	pass	0	['646']	Y	fail	5	5	646	N	
S 651	242693	s 651	Y	pass	1	s 651	N	pass	0	['651']	Y	fail	5	5	651	N	
S 656	242694	s 656	Y	pass	1	s 656	N	pass	0	['656']	Y	fail	5	5	656	N	
S 66	242695	s 66	Y	pass	1	s 66	N	pass	0	['66']	Y	fail	4	4	66	N	
S 661	242696	s 661	Y	pass	1	s 661	N	pass	0	['661']	Y	fail	5	5	661	N	
S 666	242697	s 666	Y	pass	1	s 666	N	pass	0	['666']	Y	fail	5	5	666	N	
S 671	242698	s 671	Y	pass	1	s 671	N	pass	0	['671']	Y	fail	5	5	671	N	
S 676	242699	s 676	Y	pass	1	s 676	N	pass	0	['676']	Y	fail	5	5	676	N	
S 681	242700	s 681	Y	pass	1	s 681	N	pass	0	['681']	Y	fail	5	5	681	N	
S 686	242701	s 686	Y	pass	1	s 686	N	pass	0	['686']	Y	fail	5	5	686	N	
S 691	242702	s 691	Y	pass	1	s 691	N	pass	0	['691']	Y	fail	5	5	691	N	
S 696	242703	s 696	Y	pass	1	s 696	N	pass	0	['696']	Y	fail	5	5	696	N	
S 701	242704	s 701	Y	pass	1	s 701	N	pass	0	['701']	Y	fail	5	5	701	N	
S 706	242705	s 706	Y	pass	1	s 706	N	pass	0	['706']	Y	fail	5	5	706	N	
S 71	242706	s 71	Y	pass	1	s 71	N	pass	0	['71']	Y	fail	4	4	71	N	
S 711	242707	s 711	Y	pass	1	s 711	N	pass	0	['711']	Y	fail	5	5	711	N	
S 716	242708	s 716	Y	pass	1	s 716	N	pass	0	['716']	Y	fail	5	5	716	N	
S 721	242709	s 721	Y	pass	1	s 721	N	pass	0	['721']	Y	fail	5	5	721	N	
S 726	242710	s 726	Y	pass	1	s 726	N	pass	0	['726']	Y	fail	5	5	726	N	
S 731	242711	s 731	Y	pass	1	s 731	N	pass	0	['731']	Y	fail	5	5	731	N	
S 736	242712	s 736	Y	pass	1	s 736	N	pass	0	['736']	Y	fail	5	5	736	N	
S 741	242713	s 741	Y	pass	1	s 741	N	pass	0	['741']	Y	fail	5	5	741	N	
S 746	242714	s 746	Y	pass	1	s 746	N	pass	0	['746']	Y	fail	5	5	746	N	
S 751	242715	s 751	Y	pass	1	s 751	N	pass	0	['751']	Y	fail	5	5	751	N	
S 756	242716	s 756	Y	pass	1	s 756	N	pass	0	['756']	Y	fail	5	5	756	N	
S 76	242717	s 76	Y	pass	1	s 76	N	pass	0	['76']	Y	fail	4	4	76	N	
S 761	242718	s 761	Y	pass	1	s 761	N	pass	0	['761']	Y	fail	5	5	761	N	
S 766	242719	s 766	Y	pass	1	s 766	N	pass	0	['766']	Y	fail	5	5	766	N	
S 771	242720	s 771	Y	pass	1	s 771	N	pass	0	['771']	Y	fail	5	5	771	N	
S 776	242721	s 776	Y	pass	1	s 776	N	pass	0	['776']	Y	fail	5	5	776	N	
S 781	242722	s 781	Y	pass	1	s 781	N	pass	0	['781']	Y	fail	5	5	781	N	
S 786	242723	s 786	Y	pass	1	s 786	N	pass	0	['786']	Y	fail	5	5	786	N	
S 791	242724	s 791	Y	pass	1	s 791	N	pass	0	['791']	Y	fail	5	5	791	N	
S 796	242725	s 796	Y	pass	1	s 796	N	pass	0	['796']	Y	fail	5	5	796	N	
S 801	242726	s 801	Y	pass	1	s 801	N	pass	0	['801']	Y	fail	5	5	801	N	
S 806	242727	s 806	Y	pass	1	s 806	N	pass	0	['806']	Y	fail	5	5	806	N	
S 81	242728	s 81	Y	pass	1	s 81	N	pass	0	['81']	Y	fail	4	4	81	N	
S 811	242729	s 811	Y	pass	1	s 811	N	pass	0	['811']	Y	fail	5	5	811	N	
S 816	242730	s 816	Y	pass	1	s 816	N	pass	0	['816']	Y	fail	5	5	816	N	
S 821	242731	s 821	Y	pass	1	s 821	N	pass	0	['821']	Y	fail	5	5	821	N	
S 826	242732	s 826	Y	pass	1	s 826	N	pass	0	['826']	Y	fail	5	5	826	N	
S 831	242733	s 831	Y	pass	1	s 831	N	pass	0	['831']	Y	fail	5	5	831	N	
S 836	242734	s 836	Y	pass	1	s 836	N	pass	0	['836']	Y	fail	5	5	836	N	
S 841	242735	s 841	Y	pass	1	s 841	N	pass	0	['841']	Y	fail	5	5	841	N	
S 846	242736	s 846	Y	pass	1	s 846	N	pass	0	['846']	Y	fail	5	5	846	N	
S 851	242737	s 851	Y	pass	1	s 851	N	pass	0	['851']	Y	fail	5	5	851	N	
S 856	242738	s 856	Y	pass	1	s 856	N	pass	0	['856']	Y	fail	5	5	856	N	
S 86	242739	s 86	Y	pass	1	s 86	N	pass	0	['86']	Y	fail	4	4	86	N	
S 861	242740	s 861	Y	pass	1	s 861	N	pass	0	['861']	Y	fail	5	5	861	N	
S 866	242741	s 866	Y	pass	1	s 866	N	pass	0	['866']	Y	fail	5	5	866	N	
S 871	242742	s 871	Y	pass	1	s 871	N	pass	0	['871']	Y	fail	5	5	871	N	
S 876	242743	s 876	Y	pass	1	s 876	N	pass	0	['876']	Y	fail	5	5	876	N	
S 881	242744	s 881	Y	pass	1	s 881	N	pass	0	['881']	Y	fail	5	5	881	N	
S 886	242745	s 886	Y	pass	1	s 886	N	pass	0	['886']	Y	fail	5	5	886	N	
S 891	242746	s 891	Y	pass	1	s 891	N	pass	0	['891']	Y	fail	5	5	891	N	
S 896	242747	s 896	Y	pass	1	s 896	N	pass	0	['896']	Y	fail	5	5	896	N	
S 901	242748	s 901	Y	pass	1	s 901	N	pass	0	['901']	Y	fail	5	5	901	N	
S 906	242749	s 906	Y	pass	1	s 906	N	pass	0	['906']	Y	fail	5	5	906	N	
S 91	242750	s 91	Y	pass	1	s 91	N	pass	0	['91']	Y	fail	4	4	91	N	
S 911	242751	s 911	Y	pass	1	s 911	N	pass	0	['911']	Y	fail	5	5	911	N	
S 916	242752	s 916	Y	pass	1	s 916	N	pass	0	['916']	Y	fail	5	5	916	N	
S 921	242753	s 921	Y	pass	1	s 921	N	pass	0	['921']	Y	fail	5	5	921	N	
S 926	242754	s 926	Y	pass	1	s 926	N	pass	0	['926']	Y	fail	5	5	926	N	
S 931	242755	s 931	Y	pass	1	s 931	N	pass	0	['931']	Y	fail	5	5	931	N	
S 936	242756	s 936	Y	pass	1	s 936	N	pass	0	['936']	Y	fail	5	5	936	N	
S 941	242757	s 941	Y	pass	1	s 941	N	pass	0	['941']	Y	fail	5	5	941	N	
S 946	242758	s 946	Y	pass	1	s 946	N	pass	0	['946']	Y	fail	5	5	946	N	
S 951	242759	s 951	Y	pass	1	s 951	N	pass	0	['951']	Y	fail	5	5	951	N	
S 956	242760	s 956	Y	pass	1	s 956	N	pass	0	['956']	Y	fail	5	5	956	N	
S 96	242761	s 96	Y	pass	1	s 96	N	pass	0	['96']	Y	fail	4	4	96	N	
S 961	242762	s 961	Y	pass	1	s 961	N	pass	0	['961']	Y	fail	5	5	961	N	
S 966	242763	s 966	Y	pass	1	s 966	N	pass	0	['966']	Y	fail	5	5	966	N	
S 971	242764	s 971	Y	pass	1	s 971	N	pass	0	['971']	Y	fail	5	5	971	N	
S 976	242765	s 976	Y	pass	1	s 976	N	pass	0	['976']	Y	fail	5	5	976	N	
S 981	242766	s 981	Y	pass	1	s 981	N	pass	0	['981']	Y	fail	5	5	981	N	
S 986	242767	s 986	Y	pass	1	s 986	N	pass	0	['986']	Y	fail	5	5	986	N	
S 991	242768	s 991	Y	pass	1	s 991	N	pass	0	['991']	Y	fail	5	5	991	N	
S 996	242769	s 996	Y	pass	1	s 996	N	pass	0	['996']	Y	fail	5	5	996	N	
Salvucci et al. (1995). J. Virol. 69:1122-1131. [PMID: 7529328]	242801	salvucci et al. (1995). j. virol. 69:1122-1131. [pmid: 7529328]	Y	pass	7	salvucci et al. (1995). j. virol. 69:1122-1131. [pmid: 7529328]	N	pass	0	['1995', '69', '1122', '1131', '7529328']	Y	fail	63	63	1995	N	
Salvucci et al. (1995). J. Virol. 69:1122-1131. [PMID: 7529328]	242801	salvucci et al. (1995). j. virol. 69:1122-1131. [pmid: 7529328]	Y	pass	7	salvucci et al. (1995). j. virol. 69:1122-1131. [pmid: 7529328]	N	pass	0	['1995', '69', '1122', '1131', '7529328']	Y	fail	63	63	69	N	
Salvucci et al. (1995). J. Virol. 69:1122-1131. [PMID: 7529328]	242801	salvucci et al. (1995). j. virol. 69:1122-1131. [pmid: 7529328]	Y	pass	7	salvucci et al. (1995). j. virol. 69:1122-1131. [pmid: 7529328]	N	pass	0	['1995', '69', '1122', '1131', '7529328']	Y	fail	63	63	1122	N	
Salvucci et al. (1995). J. Virol. 69:1122-1131. [PMID: 7529328]	242801	salvucci et al. (1995). j. virol. 69:1122-1131. [pmid: 7529328]	Y	pass	7	salvucci et al. (1995). j. virol. 69:1122-1131. [pmid: 7529328]	N	pass	0	['1995', '69', '1122', '1131', '7529328']	Y	fail	63	63	1131	N	
Salvucci et al. (1995). J. Virol. 69:1122-1131. [PMID: 7529328]	242801	salvucci et al. (1995). j. virol. 69:1122-1131. [pmid: 7529328]	Y	pass	7	salvucci et al. (1995). j. virol. 69:1122-1131. [pmid: 7529328]	N	pass	0	['1995', '69', '1122', '1131', '7529328']	Y	fail	63	63	7529328	N	
Scheme 1	242802	scheme 1	Y	pass	1	scheme 1	N	pass	0	['1']	Y	fail	7	7	1	N	
Scheme 1 and PDB 3OAZ	242803	scheme 1 and pdb 3oaz	Y	pass	7	scheme 1 and pdb 3oaz	N	pass	0	['1', 'pdb 3oaz']	Y	fail	20	20	1	N	
Scheme 1 and PDB 3OAZ	242803	scheme 1 and pdb 3oaz	Y	pass	7	scheme 1 and pdb 3oaz	N	pass	0	['1', 'pdb 3oaz']	Y	fail	20	20	pdb 3oaz	Y	
Scheme 1 and reference cited	242804	scheme 1 and reference cited	Y	pass	1	scheme 1 and reference cited	N	pass	0	['1', 'reference cited']	Y	fail	27	27	1	N	
Scheme 1 and reference cited	242804	scheme 1 and reference cited	Y	pass	1	scheme 1 and reference cited	N	pass	0	['1', 'reference cited']	Y	fail	27	27	reference cited	N	
Scheme 1 and Table 1	242805	scheme 1 and table 1	Y	pass	2	scheme 1 and table 1	N	pass	0	['1', 'table 1']	Y	fail	19	19	1	N	
Scheme 1 and Table 1	242805	scheme 1 and table 1	Y	pass	2	scheme 1 and table 1	N	pass	0	['1', 'table 1']	Y	fail	19	19	table 1	Y	
Scheme 1 and Text P. 179	242806	scheme 1 and text p. 179	Y	pass	3	scheme 1 and text page. 179	Y	pass	3	['1', 'page 179']	Y	fail	26	23	1	N	
Scheme 1 and Text P. 179	242806	scheme 1 and text p. 179	Y	pass	3	scheme 1 and text page. 179	Y	pass	3	['1', 'page 179']	Y	fail	26	23	page 179	Y	
Scheme 2	242807	scheme 2	Y	pass	1	scheme 2	N	pass	0	['2']	Y	fail	7	7	2	N	
Scheme 2 and PDB 3OB0	242808	scheme 2 and pdb 3ob0	Y	pass	6	scheme 2 and pdb 3ob0	N	pass	0	['2', 'pdb 3ob0']	Y	fail	20	20	2	N	
Scheme 2 and PDB 3OB0	242808	scheme 2 and pdb 3ob0	Y	pass	6	scheme 2 and pdb 3ob0	N	pass	0	['2', 'pdb 3ob0']	Y	fail	20	20	pdb 3ob0	Y	
Scheme 2 structure 10	242809	scheme 2 structure 10	Y	pass	1	scheme 2 structure 10	N	pass	0	['2', '10']	Y	fail	20	20	2	N	
Scheme 2 structure 10	242809	scheme 2 structure 10	Y	pass	1	scheme 2 structure 10	N	pass	0	['2', '10']	Y	fail	20	20	10	N	
Scheme 2 Structure 34	242810	scheme 2 structure 34	Y	pass	2	scheme 2 structure 34	N	pass	0	['2', '34']	Y	fail	20	20	2	N	
Scheme 2 Structure 34	242810	scheme 2 structure 34	Y	pass	2	scheme 2 structure 34	N	pass	0	['2', '34']	Y	fail	20	20	34	N	
Scheme 2 Structure 36	242811	scheme 2 structure 36	Y	pass	2	scheme 2 structure 36	N	pass	0	['2', '36']	Y	fail	20	20	2	N	
Scheme 2 Structure 36	242811	scheme 2 structure 36	Y	pass	2	scheme 2 structure 36	N	pass	0	['2', '36']	Y	fail	20	20	36	N	
Scheme 3	242812	scheme 3	Y	pass	1	scheme 3	N	pass	0	['3']	Y	fail	7	7	3	N	
Scheme 4	242813	scheme 4	Y	pass	1	scheme 4	N	pass	0	['4']	Y	fail	7	7	4	N	
Scheme 5	242814	scheme 5	Y	pass	1	scheme 5	N	pass	0	['5']	Y	fail	7	7	5	N	
Scheme 5 and Figure 4	242815	scheme 5 and figure 4	Y	pass	2	scheme 5 and figure 4	N	pass	0	['5', 'figure 4']	Y	fail	20	20	5	N	
Scheme 5 and Figure 4	242815	scheme 5 and figure 4	Y	pass	2	scheme 5 and figure 4	N	pass	0	['5', 'figure 4']	Y	fail	20	20	figure 4	Y	
Scheme 6	242816	scheme 6	Y	pass	1	scheme 6	N	pass	0	['6']	Y	fail	7	7	6	N	
Scheme 8	242817	scheme 8	Y	pass	1	scheme 8	N	pass	0	['8']	Y	fail	7	7	8	N	
Scheme I	242818	scheme i	Y	pass	2	scheme 1	Y	pass	1	['1']	Y	fail	7	8	1	N	
Schorey et al. Mol Microbiol 1996;21:321.	242822	schorey et al. mol microbiol 1996;21:321.	Y	pass	3	schorey et al. mol microbiol 1996;21:321.	N	pass	0	['1996', '21', '321']	Y	fail	41	41	1996	N	
Schorey et al. Mol Microbiol 1996;21:321.	242822	schorey et al. mol microbiol 1996;21:321.	Y	pass	3	schorey et al. mol microbiol 1996;21:321.	N	pass	0	['1996', '21', '321']	Y	fail	41	41	21	N	
Schorey et al. Mol Microbiol 1996;21:321.	242822	schorey et al. mol microbiol 1996;21:321.	Y	pass	3	schorey et al. mol microbiol 1996;21:321.	N	pass	0	['1996', '21', '321']	Y	fail	41	41	321	N	
Section 2.1	242824	section 2.1	Y	pass	1	section 2.1	N	pass	0	['2', '1']	Y	fail	9	9	2	N	
Section 2.1	242824	section 2.1	Y	pass	1	section 2.1	N	pass	0	['2', '1']	Y	fail	9	9	1	N	
Section 2.2	242825	section 2.2	Y	pass	1	section 2.2	N	pass	0	['2', '2']	Y	fail	9	9	2	N	
Section 2.2	242825	section 2.2	Y	pass	1	section 2.2	N	pass	0	['2', '2']	Y	fail	9	9	2	N	
Section 4.2	242826	section 4.2	Y	pass	1	section 4.2	N	pass	0	['4', '2']	Y	fail	9	9	4	N	
Section 4.2	242826	section 4.2	Y	pass	1	section 4.2	N	pass	0	['4', '2']	Y	fail	9	9	2	N	
Section 4.7.1	242827	section 4.7.1	Y	pass	1	section 4.7.1	N	pass	0	['4', '7', '1']	Y	fail	10	10	4	N	
Section 4.7.1	242827	section 4.7.1	Y	pass	1	section 4.7.1	N	pass	0	['4', '7', '1']	Y	fail	10	10	7	N	
Section 4.7.1	242827	section 4.7.1	Y	pass	1	section 4.7.1	N	pass	0	['4', '7', '1']	Y	fail	10	10	1	N	
Seiki et al. PNAS 193;80:3618-22 [PMID:6304725].	242828	seiki et al. pnas 193;80:3618-22 [pmid:6304725].	Y	pass	9	seiki et al. pnas 193;80:3618-22 [pmid:6304725].	N	pass	0	['193', '80', '3618', '22', '6304725']	Y	fail	48	48	193	N	
Seiki et al. PNAS 193;80:3618-22 [PMID:6304725].	242828	seiki et al. pnas 193;80:3618-22 [pmid:6304725].	Y	pass	9	seiki et al. pnas 193;80:3618-22 [pmid:6304725].	N	pass	0	['193', '80', '3618', '22', '6304725']	Y	fail	48	48	80	N	
Seiki et al. PNAS 193;80:3618-22 [PMID:6304725].	242828	seiki et al. pnas 193;80:3618-22 [pmid:6304725].	Y	pass	9	seiki et al. pnas 193;80:3618-22 [pmid:6304725].	N	pass	0	['193', '80', '3618', '22', '6304725']	Y	fail	48	48	3618	N	
Seiki et al. PNAS 193;80:3618-22 [PMID:6304725].	242828	seiki et al. pnas 193;80:3618-22 [pmid:6304725].	Y	pass	9	seiki et al. pnas 193;80:3618-22 [pmid:6304725].	N	pass	0	['193', '80', '3618', '22', '6304725']	Y	fail	48	48	22	N	
Seiki et al. PNAS 193;80:3618-22 [PMID:6304725].	242828	seiki et al. pnas 193;80:3618-22 [pmid:6304725].	Y	pass	9	seiki et al. pnas 193;80:3618-22 [pmid:6304725].	N	pass	0	['193', '80', '3618', '22', '6304725']	Y	fail	48	48	6304725	N	
Sekizaki et al. (1995). Gene 155: 135-6	242829	sekizaki et al. (1995). gene 155: 135-6	Y	pass	2	sekizaki et al. (1995). gene 155: 135-6	N	pass	0	['1995', '155', '135', '6']	Y	fail	38	38	1995	N	
Sekizaki et al. (1995). Gene 155: 135-6	242829	sekizaki et al. (1995). gene 155: 135-6	Y	pass	2	sekizaki et al. (1995). gene 155: 135-6	N	pass	0	['1995', '155', '135', '6']	Y	fail	38	38	155	N	
Sekizaki et al. (1995). Gene 155: 135-6	242829	sekizaki et al. (1995). gene 155: 135-6	Y	pass	2	sekizaki et al. (1995). gene 155: 135-6	N	pass	0	['1995', '155', '135', '6']	Y	fail	38	38	135	N	
Sekizaki et al. (1995). Gene 155: 135-6	242829	sekizaki et al. (1995). gene 155: 135-6	Y	pass	2	sekizaki et al. (1995). gene 155: 135-6	N	pass	0	['1995', '155', '135', '6']	Y	fail	38	38	6	N	
Sirakova et al. (1994). Infect. Immun. 62:2002-20 [7909539]	242840	sirakova et al. (1994). infect. immun. 62:2002-20 [7909539]	Y	pass	3	sirakova et al. (1994). infect. immun. 62:2002-20 [7909539]	N	pass	0	['1994', '62', '2002', '20', '7909539']	Y	fail	59	59	1994	N	
Sirakova et al. (1994). Infect. Immun. 62:2002-20 [7909539]	242840	sirakova et al. (1994). infect. immun. 62:2002-20 [7909539]	Y	pass	3	sirakova et al. (1994). infect. immun. 62:2002-20 [7909539]	N	pass	0	['1994', '62', '2002', '20', '7909539']	Y	fail	59	59	62	N	
Sirakova et al. (1994). Infect. Immun. 62:2002-20 [7909539]	242840	sirakova et al. (1994). infect. immun. 62:2002-20 [7909539]	Y	pass	3	sirakova et al. (1994). infect. immun. 62:2002-20 [7909539]	N	pass	0	['1994', '62', '2002', '20', '7909539']	Y	fail	59	59	2002	N	
Sirakova et al. (1994). Infect. Immun. 62:2002-20 [7909539]	242840	sirakova et al. (1994). infect. immun. 62:2002-20 [7909539]	Y	pass	3	sirakova et al. (1994). infect. immun. 62:2002-20 [7909539]	N	pass	0	['1994', '62', '2002', '20', '7909539']	Y	fail	59	59	20	N	
Sirakova et al. (1994). Infect. Immun. 62:2002-20 [7909539]	242840	sirakova et al. (1994). infect. immun. 62:2002-20 [7909539]	Y	pass	3	sirakova et al. (1994). infect. immun. 62:2002-20 [7909539]	N	pass	0	['1994', '62', '2002', '20', '7909539']	Y	fail	59	59	7909539	N	
Solache et al. J Immunol 1999;163:5512-5518 [PMID: 10553078]	242842	solache et al. j immunol 1999;163:5512-5518 [pmid: 10553078]	Y	pass	7	solache et al. j immunol 1999;163:5512-5518 [pmid: 10553078]	N	pass	0	['1999', '163', '5512', '5518', '10553078']	Y	fail	60	60	1999	N	
Solache et al. J Immunol 1999;163:5512-5518 [PMID: 10553078]	242842	solache et al. j immunol 1999;163:5512-5518 [pmid: 10553078]	Y	pass	7	solache et al. j immunol 1999;163:5512-5518 [pmid: 10553078]	N	pass	0	['1999', '163', '5512', '5518', '10553078']	Y	fail	60	60	163	N	
Solache et al. J Immunol 1999;163:5512-5518 [PMID: 10553078]	242842	solache et al. j immunol 1999;163:5512-5518 [pmid: 10553078]	Y	pass	7	solache et al. j immunol 1999;163:5512-5518 [pmid: 10553078]	N	pass	0	['1999', '163', '5512', '5518', '10553078']	Y	fail	60	60	5512	N	
Solache et al. J Immunol 1999;163:5512-5518 [PMID: 10553078]	242842	solache et al. j immunol 1999;163:5512-5518 [pmid: 10553078]	Y	pass	7	solache et al. j immunol 1999;163:5512-5518 [pmid: 10553078]	N	pass	0	['1999', '163', '5512', '5518', '10553078']	Y	fail	60	60	5518	N	
Solache et al. J Immunol 1999;163:5512-5518 [PMID: 10553078]	242842	solache et al. j immunol 1999;163:5512-5518 [pmid: 10553078]	Y	pass	7	solache et al. j immunol 1999;163:5512-5518 [pmid: 10553078]	N	pass	0	['1999', '163', '5512', '5518', '10553078']	Y	fail	60	60	10553078	N	
Spaete et al.  Virololgy 1988;167:207-225.	242850	spaete et al. virololgy 1988;167:207-225.	Y	pass	3	spaete et al. virololgy 1988;167:207-225.	N	pass	0	['1988', '167', '207', '225']	Y	fail	41	42	1988	N	
Spaete et al.  Virololgy 1988;167:207-225.	242850	spaete et al. virololgy 1988;167:207-225.	Y	pass	3	spaete et al. virololgy 1988;167:207-225.	N	pass	0	['1988', '167', '207', '225']	Y	fail	41	42	167	N	
Spaete et al.  Virololgy 1988;167:207-225.	242850	spaete et al. virololgy 1988;167:207-225.	Y	pass	3	spaete et al. virololgy 1988;167:207-225.	N	pass	0	['1988', '167', '207', '225']	Y	fail	41	42	207	N	
Spaete et al.  Virololgy 1988;167:207-225.	242850	spaete et al. virololgy 1988;167:207-225.	Y	pass	3	spaete et al. virololgy 1988;167:207-225.	N	pass	0	['1988', '167', '207', '225']	Y	fail	41	42	225	N	
Stemler et al. 1990 Journal of Virology  64, 2802-2809	242863	stemler et al. 1990 journal of virology 64, 2802-2809	Y	pass	4	stemler et al. 1990 journal of virology 64, 2802-2809	N	pass	0	['1990', '64', '2802', '2809']	Y	fail	53	54	1990	N	
Stemler et al. 1990 Journal of Virology  64, 2802-2809	242863	stemler et al. 1990 journal of virology 64, 2802-2809	Y	pass	4	stemler et al. 1990 journal of virology 64, 2802-2809	N	pass	0	['1990', '64', '2802', '2809']	Y	fail	53	54	64	N	
Stemler et al. 1990 Journal of Virology  64, 2802-2809	242863	stemler et al. 1990 journal of virology 64, 2802-2809	Y	pass	4	stemler et al. 1990 journal of virology 64, 2802-2809	N	pass	0	['1990', '64', '2802', '2809']	Y	fail	53	54	2802	N	
